,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR_Total_Costs,Expected_Evacuation_Costs
17,2,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,3,3,0,0,1,3,0,0,0,6,0,0,3,2207882252.0822353,42291505.65437629,0.17796760238396014,79630550.03838447,47842699.56310011,0.009454362481143024,2294051495.58662,45324187.55237766,0.48696620201031515,0.0,12586457.998778107,0.0,0.0,30351526.042379983,0.0,419100000.0,106531.6648846149
18,2,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,4,0,0,4,1,0,0,0,2,4,2,2,0,0,0,0.0,47847947.961454235,0.0,40298585.54856901,97105266.60422453,0.0048384137179009554,2297038452.0173163,22167818.198803753,0.48803910082011004,0.0,27051760.437178552,0.0,0.0,0.0,0.0,636900000.0,86838.25558010372
19,3,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,4,0,0,4,1,0,3,7,1,0,2,3,0,0,3,49730811.77693913,47847947.961454235,0.003445032515203831,39962810.408480205,97105266.60422453,0.003804230331986788,2297038452.0173163,90454561.25414468,0.390431280656088,0.0,16373078.863592021,0.0,0.0,30351526.042379983,0.0,419100000.0,108343.99018228096
20,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,0,3,0,0,3,0,4,2,3,3,0,6,0,1515086184.5525599,42291505.65437629,0.11432496882724943,46900678.8354888,47842699.56310011,0.00548297157399788,2294051495.58662,53401633.19836887,0.48696620201031515,0.0,26372924.31264166,0.0,0.0,40273672.383724004,0.0,673500000.0,98678.29250882
21,3,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,3,3,7,3,0,0,0,0,2,2,0,3,2,0,4,205946375.5803788,172426687.21920255,0.011741533412224071,94086078.6764083,47842699.56310011,0.009273334218369435,2294051495.58662,22167818.198803753,0.38957296160825206,0.0,16373078.863592021,0.0,0.0,63275368.490582086,0.0,673500000.0,112665.72964273584
22,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,3,2,3,0,0,0,2,0,2,7,2,2,0,4,113633344.03781287,119045917.89979702,0.01933371593012316,99960256.74010292,47842699.56310011,0.02921574947200349,2294051495.58662,22167818.198803753,1.168718884824756,0.0,32506105.31423855,0.0,0.0,63275368.490582086,0.0,881000000.0,54355.073639509326
23,4,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,3,0,3,0,0,6,3,0,4,0,0,2,0,0,113633344.03781287,76431543.68310125,0.00644457197670772,99960256.74010292,47842699.56310011,0.009738583157334498,2294051495.58662,61001668.01785916,0.38957296160825206,0.0,9695195.36216505,0.0,0.0,27578229.96765524,0.0,1137100000.0,130791.8959450693
24,3,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,3,0,0,3,0,0,0,0,3,0,3,2,0,4,0,3476837520.7417965,42291505.65437629,0.24165361634445914,46722515.14600746,47842699.56310011,0.004359531041755687,2294051495.58662,24198032.45136138,0.38957296160825206,0.0,16563094.679399516,0.0,0.0,33377116.55719709,0.0,334500000.0,142443.89656903915
25,2,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,4,0,3,0,0,4,0,1,2,5,2,0,0,6,1229687151.7411537,47847947.961454235,0.08808343225552381,93741704.67390168,47842699.56310011,0.011503676387941916,2294051495.58662,49622725.1402255,0.48696620201031515,0.0,28446502.757554106,0.0,0.0,40273672.383724004,0.0,673500000.0,98073.88052460604
26,3,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,3,3,3,0,0,0,0,6,5,2,1,1,2,0,1285589636.6674676,89068254.21950817,0.0744937482816159,99234523.35259253,47842699.56310011,0.009625399648181363,2294051495.58662,31398797.71871161,0.38957296160825206,0.0,27738992.754302613,0.0,0.0,53557815.768892445,0.0,419100000.0,122745.06800194322
27,2,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,3,0,0,1,4,3,2,5,2,0,0,3,305617749.87902,66507014.9338145,0.02255004288857688,99620938.92008102,47842699.56310011,0.012087573807828208,2294051495.58662,76229631.73276523,0.48696620201031515,0.0,28446502.757554106,0.0,0.0,30351526.042379983,0.0,758100000.0,91697.4005821911
28,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,3,0,2,3,0,0,0,0,1,1,1,3,0,3,2,371665175.87084424,83497824.69174261,0.024036040118932216,70514900.7292245,47842699.56310011,0.006832258862014276,2294051495.58662,20299287.62732069,0.38957296160825206,0.0,21898586.41832094,0.0,0.0,60854576.45659251,0.0,929600000.0,113273.4764921643
29,3,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,4,0,3,0,0,0,0,0,0,2,0,0,3,0,1196209347.5485466,82177854.37813279,0.06788033362555218,94076802.85831183,47842699.56310011,0.009272492410049434,2294051495.58662,0.0,0.38957296160825206,0.0,7332080.219521779,0.0,0.0,30351526.042379983,0.0,540300000.0,121508.47203374912
30,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,3,7,7,3,0,0,0,3,2,5,5,1,0,0,0,205946375.5803788,213006584.35585487,0.03522460023667221,94086078.6764083,47842699.56310011,0.027820002655108304,2294051495.58662,48716867.0,1.168718884824756,0.0,33007369.490179755,0.0,0.0,0.0,0.0,929600000.0,54625.8083116295
