,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR_Total_Costs,Expected_Evacuation_Costs
10,4,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,5,7,5,7,10,9,10,8,0,5,9,1,10,3,0,0.0,215352213.86650074,0.0,0.0,358552148.44955087,0.0,0.0,96389428.94538924,0.0,0.0,42649358.333143584,0.0,0.0,100648702.62958768,0.0,1191900000.0,0.0
11,2,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,4,0,8,4,7,2,7,8,9,1,9,10,4,3,2,0.0,135122680.3738662,0.0,0.0,199185382.65013418,0.0,0.0,148614521.64253092,0.0,319717.2808166487,53609479.54492841,1.905772601681143e-05,0.0,102985640.16168347,0.0,1638600000.0,13.11390534815611
12,2,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,6,5,10,3,5,2,4,2,5,3,2,4,5,5,9,0.0,264380151.1435429,0.0,0.0,169576899.2453251,0.0,0.0,86990810.17558372,0.0,0.0,28031896.220687415,0.0,0.0,154387355.21428773,0.0,552300000.0,0.0
13,4,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,2,7,10,5,10,0,2,5,10,1,5,7,1,10,3,0.0,238820458.8842178,0.0,0.0,177142338.93407154,0.0,0.0,108907127.13154377,0.0,319717.2808166487,35214915.27899364,1.524618081344914e-05,5638104.415818911,129125169.00378717,0.0004653204967663664,1505400000.0,329.396155824519
14,4,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,7,10,6,10,10,3,2,2,3,4,1,9,5,3,1,0.0,295958501.4290984,0.0,0.0,332478337.4940832,0.0,6986328.452431958,73555433.13420418,0.0011461964136195407,0.0,38388541.24022267,0.0,0.0,105339133.75568011,0.0,1057000000.0,267.0963559209047
15,2,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,2,4,10,4,5,10,2,6,10,3,0,9,8,0,5,0.0,204779399.81001934,0.0,0.0,255982885.5094665,0.0,0.0,113599768.6421128,0.0,0.0,28521765.747436915,0.0,0.0,96451223.62788737,0.0,898900000.0,0.0
16,3,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,4,6,9,9,9,2,7,8,9,8,5,8,0,10,10,0.0,236613210.02417743,0.0,0.0,290156039.7056654,0.0,0.0,148614521.64253092,0.0,0.0,55523744.41805986,0.0,12942418.12121822,139585453.35466468,0.0010615836069818065,800900000.0,613.8573294901129
17,4,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,4,7,6,7,6,10,5,9,10,7,4,3,2,3,2,0.0,213656166.2927918,0.0,0.0,310913275.43592143,0.0,0.0,147608409.73545504,0.0,0.0,38761038.9592929,0.0,8875073.750225138,92662769.00512359,0.0007395802089564302,1276500000.0,484.63007237546026
18,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,9,5,0,7,10,3,0,0,8,6,10,10,8,8,1,0.0,158294686.255607,0.0,0.0,283931427.1198278,0.0,24609983.43058905,37285037.900559425,0.03270406827148475,0.0,72419627.17722243,0.0,0.0,154734332.03575817,0.0,864000000.0,0.0
19,3,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,2,6,6,1,8,3,2,8,1,10,9,5,9,9,2,0.0,181635071.1423083,0.0,6591614.4635247635,187035921.40453216,0.0005688625991809303,0.0,90450100.52412578,0.0,0.0,66732211.92516727,0.0,0.0,175475280.1278144,0.0,1043500000.0,267.70910243513055
20,3,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,3,10,7,3,8,9,7,1,8,2,1,4,8,1,8,0.0,252947386.88429508,0.0,0.0,267972458.74147975,0.0,0.0,108686943.3772775,0.0,0.0,24815658.57227553,0.0,0.0,146798577.38068843,0.0,777700000.0,0.0
21,2,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,3,8,9,10,0,2,10,7,6,3,1,6,3,2,5,0.0,250073325.05680937,0.0,0.0,159442877.20111895,0.0,0.0,147690712.40342218,0.0,0.0,29841586.423833434,0.0,0.0,104240759.06493892,0.0,1170600000.0,0.0
22,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,9,9,2,7,7,3,4,7,3,0,4,8,3,3,8,0.0,268845798.4001057,0.0,0.0,242650022.35838723,0.0,0.0,100566041.17395067,0.0,1637464.465412156,28121384.099001415,0.000604064300373039,0.0,123210480.2298175,0.0,1256900000.0,0.0
23,2,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,8,2,5,5,3,10,8,0,6,0,7,8,7,5,0.0,125043551.49815606,0.0,0.0,196636645.2808164,0.0,0.0,96389428.94538924,0.0,0.0,30033571.88243507,0.0,0.0,166998183.2032418,0.0,1141600000.0,0.0
24,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,4,9,3,9,7,1,10,9,1,1,1,7,8,5,3,0.0,210834139.6450284,0.0,0.0,254666886.17938054,0.0,0.0,139476515.2745092,0.0,735395.3608880754,28110557.82447955,4.412760419246177e-05,0.0,143427691.73251453,0.0,946900000.0,29.999902941244585
25,4,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,4,3,9,9,5,6,1,4,1,1,5,7,4,5,0.0,96223098.04916811,0.0,0.0,320533527.5431356,0.0,0.0,89636651.68609987,0.0,735395.3608880754,24695742.681543775,3.5302083353969406e-05,0.0,139497823.77407175,0.0,1049400000.0,43.48221226307451
26,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,3,4,5,1,8,6,5,2,7,4,5,10,6,4,5,0.0,163497939.05673763,0.0,6591614.4635247635,211665637.03761387,0.0005688625991809303,0.0,98317332.67520222,0.0,0.0,49938309.26744591,0.0,0.0,132428957.66281432,0.0,779400000.0,267.70910243513055
27,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,4,10,3,8,0,3,3,4,6,10,5,3,7,5,9,0.0,224329729.65981406,0.0,0.0,143874485.18893084,0.0,0.0,93126191.87773517,0.0,0.0,49866476.59942646,0.0,0.0,170086186.74956608,0.0,1882700000.0,0.0
28,2,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,4,8,0,6,1,6,9,0,2,4,10,2,6,0,10,0.0,135122680.3738662,0.0,0.0,196390341.36850333,0.0,0.0,70604378.4785609,0.0,0.0,44747805.58701444,0.0,0.0,111444548.3610995,0.0,916200000.0,0.0
29,4,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,6,9,5,9,5,1,2,5,8,1,10,0,0.0,101474517.63440433,0.0,0.0,274480883.0199965,0.0,0.0,112067966.90124372,0.0,0.0,39550620.838324025,0.0,5638104.415818911,85201787.01151437,0.0004653204967663664,1366900000.0,310.3887071316621
30,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,4,10,1,1,5,3,6,3,5,2,3,4,0,8,1,0.0,208969075.05571476,0.0,3594669.855885116,158214095.30287206,0.0009261975149594937,0.0,99968847.12278569,0.0,353717.37526207283,27841880.40487992,5.386459579680573e-05,31453500.23540352,81222228.2680157,0.007725725223878327,818100000.0,803.5685663090027
31,3,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,2,3,7,4,0,9,1,5,1,6,10,9,5,5,0.0,117999895.068093,0.0,0.0,140822678.00042614,0.0,0.0,108374786.31050393,0.0,0.0,45126834.17077995,0.0,0.0,161447245.3856069,0.0,1542000000.0,0.0
32,4,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,10,1,3,7,9,9,2,8,0,10,5,4,2,4,8,0.0,202060973.04015213,0.0,0.0,341226616.66060317,0.0,0.0,62044515.17135427,0.0,0.0,51922044.18502923,0.0,8875073.750225138,122563853.14082196,0.0007395802089564302,1128100000.0,484.63007237546026
33,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,4,2,7,10,4,4,2,4,2,0,8,8,5,1,0.0,126248398.22442567,0.0,0.0,293696676.7108507,0.0,0.0,84060844.89129023,0.0,2260321.9950384535,24560717.433098473,0.00014566381590973084,0.0,135202484.01939404,0.0,891600000.0,86.5773453507799
34,2,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,2,4,10,10,0,1,10,6,6,8,2,1,1,6,9,0.0,204779399.81001934,0.0,0.0,153043288.8271728,0.0,0.0,141903977.42546806,0.0,0.0,34547104.91635189,0.0,5638104.415818911,133884878.31148085,0.000581650620957958,869900000.0,214.14805280999414
35,4,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,7,8,8,3,1,8,10,6,9,2,7,3,9,0,4,0.0,290969813.71654385,0.0,0.0,183113112.051309,0.0,0.0,157670949.71580654,0.0,0.0,34023376.16916589,0.0,0.0,98276657.88104485,0.0,1087700000.0,0.0
36,3,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,4,2,1,8,1,10,10,9,1,0,2,1,4,4,1,0.0,130459909.52246656,0.0,0.0,265985127.37374365,0.0,0.0,139476515.2745092,0.0,7164084.7607068,14092235.304915495,0.0003443838251475756,0.0,104314066.8555869,0.0,891600000.0,362.6657770024437
37,3,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,8,2,7,6,7,5,9,7,4,6,3,1,1,2,0.0,125043551.49815606,0.0,0.0,270346921.93940926,0.0,0.0,131612536.88564156,0.0,0.0,35921402.00296259,0.0,24316431.639147855,80425146.24616088,0.002022431328624711,1207400000.0,1139.997271238888
38,4,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,10,2,3,0,0,8,3,5,6,10,5,0,1,6,3,0.0,210533719.854239,0.0,12945090.222686721,81277411.11097889,0.0010977614768960457,0.0,97132636.19491284,0.0,0.0,35873302.62049332,0.0,0.0,105086662.90066904,0.0,1584700000.0,616.662920397195
39,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,8,3,4,8,1,9,6,5,3,10,8,0,7,5,0.0,168825930.42298335,0.0,0.0,203565648.0841213,0.0,0.0,130765671.02885611,0.0,0.0,55932134.93652601,0.0,61972340.28441827,90595441.88119246,0.04270851709641316,1365500000.0,0.0
40,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,0,4,4,8,8,7,9,8,8,10,3,3,0,7,0.0,88429031.37443781,0.0,0.0,267968038.10715717,0.0,0.0,149426590.9824159,0.0,0.0,58256877.124612965,0.0,0.0,79232000.72221279,0.0,1405200000.0,0.0
41,2,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,7,4,10,4,8,6,0,1,0,6,6,8,3,5,3,0.0,266309508.2515163,0.0,0.0,245171272.26602507,0.0,26170214.42774035,20299287.62732069,0.0052790487352005755,0.0,52092913.614555925,0.0,0.0,110629699.17569578,0.0,1172300000.0,702.3631417332391
42,4,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,9,2,3,0,7,10,10,2,0,3,8,7,8,4,10,0.0,196876854.9799376,0.0,9895857.290134462,199231178.49219424,0.0008363963774184234,0.0,75235313.47008187,0.0,0.0,46909591.948423326,0.0,0.0,179201602.75335336,0.0,727400000.0,471.8796113648583
43,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,4,9,4,6,4,3,2,0,8,2,4,7,10,7,5,0.0,219434103.76047954,0.0,0.0,198269928.11725682,0.0,4497109.13299021,62044515.17135427,0.00221355716394186,1091714.4745316901,35148296.27702773,0.00016560782528781602,0.0,184950365.0702633,0.0,538900000.0,97.09173797560078
44,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,8,8,2,10,8,5,1,4,2,4,7,5,7,4,5,0.0,239905250.13684708,0.0,0.0,322033175.7959661,0.0,2207344.416557102,73828016.96595582,0.0029740201285090436,0.0,42026624.91444016,0.0,0.0,139497823.77407175,0.0,569600000.0,0.0
45,2,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,2,5,8,7,10,6,8,2,0,5,6,9,8,0,9,0.0,191509993.5295558,0.0,0.0,316156785.38936865,0.0,0.0,66289265.72651896,0.0,0.0,52215061.60019758,0.0,0.0,117957714.22171766,0.0,1495700000.0,0.0
46,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,2,0,6,0,1,3,9,8,4,3,5,7,1,4,10,0.0,102192937.55533153,0.0,9102305.972392486,87722647.49511826,0.006452939508133474,0.0,137803809.71631178,0.0,0.0,39355934.066431485,0.0,0.0,128374118.15513125,0.0,1110800000.0,0.0
47,3,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,7,10,6,9,2,1,2,5,7,2,6,8,10,6,0,0.0,295958501.4290984,0.0,0.0,203276349.2790111,0.0,0.0,96263785.26337084,0.0,0.0,41870215.77113371,0.0,0.0,114533149.21491536,0.0,869900000.0,0.0
48,4,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,8,2,9,4,3,3,8,4,5,8,8,9,2,0,0.0,125043551.49815606,0.0,0.0,236239988.68150455,0.0,0.0,103647149.81009397,0.0,0.0,55057118.51335621,0.0,0.0,90430170.7547297,0.0,900600000.0,0.0
49,4,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,4,7,0,0,1,0,2,3,0,1,2,9,1,3,4,0.0,125788764.77143934,0.0,25421981.61696653,38245121.951764055,0.0021767788376038104,0.0,48047840.36663434,0.0,398221.749083781,33971782.03474758,1.8665209570129634e-05,0.0,94604301.47100274,0.0,910300000.0,1231.4725654150618
50,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,4,9,8,4,9,10,4,5,0,4,1,3,8,3,3,0.0,263469256.26901025,0.0,0.0,310336038.8494568,0.0,0.0,59344433.82549998,0.0,0.0,26925089.941019837,0.0,0.0,132098821.14165278,0.0,607900000.0,0.0
51,4,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,5,6,1,5,2,6,10,6,1,7,10,8,8,10,3,0.0,173111848.8563866,0.0,0.0,193619314.78877616,0.0,0.0,122902799.53588344,0.0,0.0,68570206.67133892,0.0,0.0,180151803.57874483,0.0,1146000000.0,0.0
52,3,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,8,1,2,3,3,0,2,9,10,2,3,2,3,3,5,0.0,169486985.50806728,0.0,0.0,100759376.17493644,0.0,0.0,129585594.63698533,0.0,0.0,25046464.98747097,0.0,0.0,108790721.17065486,0.0,1511300000.0,0.0
53,4,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,7,2,7,3,2,2,0,3,10,2,6,8,3,3,10,0.0,207471907.7091167,0.0,0.0,145853711.31024387,0.0,6741867.404379557,73102294.87068942,0.0010747520064535146,0.0,41870215.77113371,0.0,0.0,135092871.5569531,0.0,995500000.0,265.54569971612057
54,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,10,2,9,3,8,0,4,8,8,2,9,1,2,3,5,0.0,274847160.55046606,0.0,0.0,137740019.71608213,0.0,0.0,124852898.40105106,0.0,0.0,35884525.605625466,0.0,0.0,103425653.72786602,0.0,914500000.0,0.0
55,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,9,5,2,2,0,9,4,3,2,0,4,6,8,7,1,0.0,217926643.11492613,0.0,2382763.695662965,139065708.50843427,0.0017525299462554335,0.0,82128181.6907775,0.0,270302.75562864024,24092218.720461875,9.424562827789556e-05,0.0,147731040.39030218,0.0,1644500000.0,0.0
56,2,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,7,2,6,0,0,8,5,10,9,10,3,7,4,10,0,0.0,197429601.30639416,0.0,13013129.852504665,81277411.11097889,0.0013864746037864197,0.0,148323318.6099956,0.0,0.0,54286943.309092626,0.0,0.0,99922467.84492022,0.0,1586400000.0,427.032720858159
57,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,0,5,6,0,9,1,3,7,1,1,9,6,4,1,0.0,117818559.7239252,0.0,0.0,176137595.17056075,0.0,12644803.96197457,84468530.12690154,0.0025769439387192763,3957777.2684489507,32262851.364266463,0.0002432642800041486,0.0,116141404.60247886,0.0,504600000.0,493.97452113014975
58,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,3,9,9,10,6,10,7,10,6,7,10,4,3,5,1,0.0,264205782.60945028,0.0,0.0,362321756.7570206,0.0,0.0,145748840.628968,0.0,0.0,57215416.902472965,0.0,3118240.9351366977,103676488.2943315,0.0007836474829909185,672100000.0,70.4469775922422
59,2,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,3,1,8,7,4,4,1,7,9,3,5,1,10,4,9,0.0,165728610.25429183,0.0,0.0,218040838.5480165,0.0,6858277.427261652,108822845.67476857,0.001385966440903814,0.0,28966176.122928537,0.0,0.0,189898625.07345587,0.0,1172300000.0,183.71874295274498
60,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,2,8,9,4,5,10,10,5,4,9,8,0,0,10,0.0,155614165.58491328,0.0,0.0,254143396.72084045,0.0,0.0,162478396.74045408,0.0,0.0,55381825.833826095,0.0,66583028.18751688,58176627.77592012,0.005475975725317793,587500000.0,3151.054566551523
61,3,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,6,0,4,4,0,9,3,8,10,9,1,0,6,10,0,0.0,119252509.8856793,0.0,0.0,156295954.0347702,0.0,0.0,129423366.2307505,0.0,0.0,26696770.02353885,0.0,0.0,111444548.3610995,0.0,1390100000.0,0.0
62,2,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,8,1,10,5,9,8,1,5,9,7,2,10,2,2,0.0,119076882.10729173,0.0,0.0,331626682.9852847,0.0,0.0,102811671.6963974,0.0,0.0,49993294.503635794,0.0,0.0,138041670.6898331,0.0,485000000.0,0.0
63,2,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,7,3,8,7,4,9,5,2,0,7,1,8,6,10,3,0.0,228412890.91258252,0.0,0.0,271055117.0258238,0.0,0.0,55021520.85615872,0.0,0.0,43335287.655236766,0.0,0.0,163403124.9832278,0.0,1164700000.0,0.0
64,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,6,2,3,6,8,2,8,7,3,2,2,8,5,1,2,0.0,161627713.2859488,0.0,0.0,234013146.2154889,0.0,0.0,122116018.30250412,0.0,0.0,33599997.36956474,0.0,0.0,100032176.89964801,0.0,1215000000.0,0.0
65,2,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,2,2,6,8,0,9,8,1,5,7,1,0,9,4,8,0.0,146551506.34123784,0.0,0.0,199022361.33463264,0.0,0.0,102811671.6963974,0.0,0.0,22258486.725668453,0.0,0.0,173286182.40483302,0.0,1761500000.0,0.0
66,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,10,0,1,8,1,7,4,5,4,9,9,3,4,1,10,0.0,140858582.2512416,0.0,0.0,230520386.38246146,0.0,0.0,95070908.9808432,0.0,0.0,58172103.71656732,0.0,3559047.703181095,130835203.48621926,0.0003753085841342018,720100000.0,132.6769789279418
67,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,0,4,1,0,8,6,3,1,7,3,6,4,0.0,117680843.07115024,0.0,27845728.339891005,97105266.60422453,0.002366422568152817,22491207.787257854,78367018.73996717,0.0035945925639443606,0.0,31757757.28158001,0.0,0.0,120059094.36909917,0.0,974100000.0,2209.2164131891814
68,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,2,1,2,9,4,3,4,2,2,8,2,6,3,2,8,0.0,113429024.97505823,0.0,0.0,236239988.68150455,0.0,0.0,78879234.63649702,0.0,0.0,43314884.2368328,0.0,0.0,118184063.48171514,0.0,893000000.0,0.0
69,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,2,7,6,5,10,6,2,6,2,2,0,8,4,10,6,0.0,192287243.85379863,0.0,0.0,286468737.9512222,0.0,0.0,84753354.03552133,0.0,0.0,24560717.433098473,0.0,0.0,164385890.01089716,0.0,1134000000.0,0.0
70,4,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,8,2,6,9,6,9,9,9,8,1,2,8,1,2,6,0.0,210007656.8411526,0.0,0.0,328324201.80931926,0.0,0.0,163821908.3115541,0.0,1873903.7913493367,31720778.47261446,9.132412036921543e-05,14368200.078139244,98102728.93144882,0.0011919569300063845,710400000.0,896.9902794096156
71,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,5,3,9,3,5,0,10,2,10,4,6,7,10,1,7,0.0,215560006.5438065,0.0,1203383.8695314832,113553565.23269883,0.00032149781992845143,0.0,141407786.33534467,0.0,0.0,44049104.6165781,0.0,0.0,157167070.7481749,0.0,1268900000.0,23.462885895052626
72,4,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,8,5,0,3,7,3,4,6,10,3,9,3,10,2,6,0.0,146916360.94854027,0.0,1212385.3858064844,195881806.4171815,0.00010867654737676897,0.0,124190706.22174068,0.0,0.0,41173187.97334711,0.0,0.0,157041748.30526182,0.0,970100000.0,56.75964937515845
73,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,8,9,6,10,3,5,2,4,0,9,2,0,2,1,0.0,276197106.59675694,0.0,0.0,269701951.5324855,0.0,0.0,88426067.4046681,0.0,7725077.888944728,28065135.255597908,0.003055091262011124,75904804.93536913,54355764.74753119,0.05232969949560011,333100000.0,0.0
74,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,3,4,10,9,10,7,7,4,4,8,2,3,4,9,9,0.0,215540147.36478812,0.0,0.0,363479117.2515427,0.0,0.0,105835907.81731866,0.0,0.0,37531345.65749963,0.0,0.0,176338594.44913843,0.0,795000000.0,0.0
75,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,4,1,5,0,0,9,10,6,6,5,10,8,5,10,0.0,128426618.71875435,0.0,0.0,59410102.93073928,0.0,0.0,159888519.8897354,0.0,0.0,55626844.941998586,0.0,0.0,186493895.46370453,0.0,899200000.0,0.0
76,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,10,0,5,6,10,4,5,10,10,2,1,0,5,9,9,0.0,170633165.41210634,0.0,0.0,279144539.8028431,0.0,0.0,154292384.97668213,0.0,0.0,14092235.304915495,0.0,0.0,184523269.75552836,0.0,1542000000.0,0.0
