,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR_Total_Costs,Expected_Evacuation_Costs
10,3,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,2,9,6,7,8,7,0,0,4,3,2,9,9,10,6,2387801824.308619,216313636.58358413,0.13542117283594352,0.0,297505741.65002626,0.0,0.0,26403379.542306438,0.0,0.0,38026391.42765199,0.0,0.0,208089077.15132886,0.0,1426700000.0,21320.605566555627
11,4,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,4,3,1,0,10,6,3,8,0,4,7,0,9,0,2,2392920673.5764785,137587437.176622,0.13579816424159064,0.0,191944887.81282952,0.0,0.0,65437350.27960723,0.0,0.0,26008389.578208447,0.0,0.0,90430170.7547297,0.0,868200000.0,24881.62348101208
12,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,10,10,9,0,5,5,0,6,1,8,4,8,5,8,1,2387801824.308619,395155114.42888874,0.4062635185078306,1252074.4993484344,129688488.72986558,0.00031167978096997183,0.0,56232105.137590505,0.0,0.0,52902751.11386137,0.0,0.0,132757423.25692378,0.0,1299600000.0,10362.211767447578
13,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,7,5,5,10,5,2,3,3,3,2,4,0,8,2390647998.998408,177463406.45857722,0.40689236105087523,0.0,268958260.9516356,0.0,0.0,85635946.56286244,0.0,0.0,26773108.14923481,0.0,0.0,88812334.74421489,0.0,236500000.0,10339.015679549952
14,4,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,6,10,0,10,8,1,1,10,6,5,5,10,0,1,7,2387801824.308619,177067681.2786764,0.13542117283594352,0.0,283282508.5357094,0.0,0.0,111464120.17687191,0.0,0.0,52687027.227343455,0.0,0.0,70740857.80294001,0.0,1324200000.0,24874.039827648234
15,4,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,4,5,4,8,7,7,7,1,3,1,1,9,3,6,9,2387801824.308619,174327584.92188603,0.13542117283594352,0.0,298564082.6233564,0.0,0.0,91563991.34816906,0.0,0.0,32262851.364266463,0.0,0.0,146765121.5993628,0.0,1186000000.0,24874.039827648234
16,3,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,3,5,3,6,2,1,8,2,4,8,0,8,5,3,7,2387801824.308619,157322016.4407137,0.13542117283594352,0.0,168467045.59671876,0.0,0.0,103236545.10696292,0.0,0.0,37185717.67172921,0.0,0.0,130403110.2294738,0.0,883800000.0,21320.605566555627
17,4,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,3,8,5,0,5,0,5,8,4,6,5,9,9,2,5,2387801824.308619,204789141.28733444,0.13542117283594352,1256243.9662371096,59410102.93073928,0.00010459296772219383,0.0,113769971.68285711,0.0,0.0,52384842.61395041,0.0,0.0,143507028.92952532,0.0,1141600000.0,24934.211987775172
18,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,3,9,7,6,4,3,2,0,0,6,2,10,10,6,5,2387801824.308619,238575866.18921262,1.1285097736328629,0.0,198269928.11725682,0.0,0.0,22167818.198803753,0.0,0.0,48226955.76796037,0.0,0.0,177319707.92804265,0.0,1012800000.0,0.0
19,3,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,4,8,1,6,5,10,1,1,8,6,9,0,2,10,9,2387801824.308619,184054071.50298315,0.13542117283594352,0.0,282753701.31860435,0.0,0.0,81168916.25432347,0.0,0.0,34783173.96179851,0.0,0.0,169289422.69751337,0.0,636900000.0,21320.605566555627
20,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,10,0,0,0,8,7,2,6,5,5,2,2,0,3,4,2387801824.308619,95107331.23784721,1.1285097736328629,0.0,177202865.01677424,0.0,0.0,93428759.9880324,0.0,0.0,29018425.440872654,0.0,0.0,67268466.33257627,0.0,1471100000.0,0.0
21,2,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,2,2,8,8,7,6,0,2,7,7,0,9,10,8,3,2387801824.308619,164374724.17028454,0.16927646604492944,0.0,286529264.0339249,0.0,2421154.221569755,58768098.74581756,0.00048071238517708164,0.0,37216848.52139987,0.0,0.0,181563960.80748898,0.0,1018700000.0,17227.50663476612
22,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,5,0,6,8,0,3,6,5,10,8,10,0,3,7,3,2387801824.308619,125797238.44921103,0.16927646604492944,0.0,143874485.18893084,0.0,0.0,130615579.50977743,0.0,0.0,42779651.3623051,0.0,0.0,121704075.57588035,0.0,976200000.0,17161.47228368588
23,4,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,3,9,6,10,2,5,8,0,6,10,3,10,0,3,2387801824.308619,136598613.0637709,0.13542117283594352,0.0,261100913.1797967,0.0,0.0,72904233.49257189,0.0,0.0,51995145.76879954,0.0,0.0,100648702.62958768,0.0,970900000.0,24874.039827648234
24,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,10,3,5,7,4,9,0,8,0,7,10,1,4,7,3,2387801824.308619,237823242.8924073,1.1285097736328629,0.0,271055117.0258238,0.0,0.0,37285037.900559425,0.0,0.0,51241420.816872776,0.0,0.0,127851260.8732587,0.0,1317500000.0,0.0
25,3,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,7,8,8,8,0,0,6,3,9,3,2,2,8,2387801824.308619,103162272.08375776,0.13542117283594352,0.0,326758504.6575533,0.0,0.0,31398797.71871161,0.0,0.0,41173187.97334711,0.0,0.0,112508623.200291,0.0,1184300000.0,21320.605566555627
26,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,7,5,3,10,6,9,1,1,10,6,6,10,2387801824.308619,47847947.961454235,0.16927646604492944,0.0,220080521.5705756,0.0,0.0,157670949.71580654,0.0,0.0,34658828.50929122,0.0,0.0,176610315.3447553,0.0,375000000.0,17161.47228368588
27,4,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,2,4,10,5,9,4,3,2,7,1,3,4,3,9,8,2387801824.308619,204779399.81001934,0.13542117283594352,0.0,251272505.84485656,0.0,0.0,89198805.91990983,0.0,0.0,26152919.996159017,0.0,0.0,161629631.6272449,0.0,1134000000.0,24874.039827648234
28,3,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,2,0,5,1,2,6,0,7,7,4,5,3,6,4,7,2387801824.308619,94979303.71425684,0.13542117283594352,0.0,155576223.39273092,0.0,0.0,77517373.55736606,0.0,0.0,33794538.7241683,0.0,0.0,142947562.0063744,0.0,1134000000.0,21320.605566555627
29,3,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,10,0,6,5,9,1,3,9,2,10,5,4,2,2387801824.308619,131052131.21815366,0.13542117283594352,4470919.503223899,138724961.8150669,0.00037726725485197566,0.0,101937316.486471,0.0,0.0,57564445.532453604,0.0,0.0,113475857.01150982,0.0,1474700000.0,21503.432415572028
30,2,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,2,7,2,0,4,7,10,6,3,5,8,7,7,2387801824.308619,37255203.23710208,0.16927646604492944,0.0,127487673.07826531,0.0,0.0,129533738.06797358,0.0,0.0,37905187.80764773,0.0,0.0,179441025.37415805,0.0,1018700000.0,17161.47228368588
31,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,2,4,7,8,6,0,8,1,8,8,10,2,1,2387801824.308619,71223146.50296113,1.1285097736328629,0.0,254841534.67915237,0.0,0.0,77011768.24793184,0.0,0.0,44777185.77186906,0.0,0.0,134238770.61058277,0.0,977600000.0,0.0
32,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,3,3,5,4,10,9,8,4,2,0,9,1,9,1,2387801824.308619,124806693.77081512,0.4062635185078306,0.0,257197962.86917984,0.0,0.0,137803809.71631178,0.0,0.0,26737343.80953755,0.0,0.0,115001718.46574739,0.0,1480600000.0,10337.263304996668
33,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,6,3,2,1,3,9,8,3,1,0,0,5,10,5,7,2387801824.308619,162865091.98914498,1.1285097736328629,0.0,190660027.92967755,0.0,0.0,98321813.23788771,0.0,0.0,11068771.68625446,0.0,0.0,182654552.2119331,0.0,1542000000.0,0.0
34,3,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,7,10,1,7,1,1,7,5,1,10,7,6,0,7,2387801824.308619,188465163.0352416,0.13542117283594352,0.0,164105490.41814741,0.0,0.0,93369863.19008912,0.0,0.0,48040518.80226392,0.0,0.0,94338185.77629063,0.0,485000000.0,21320.605566555627
35,3,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,4,1,1,3,5,5,7,6,6,2,9,7,9,8,9,2387801824.308619,123922014.83441225,0.13542117283594352,0.0,191285353.95062754,0.0,0.0,122543499.59055614,0.0,0.0,47376173.57265708,0.0,0.0,212722864.1420185,0.0,928200000.0,21320.605566555627
36,3,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,5,1,9,6,6,2,3,0,2,5,9,10,8,3,0,2387801824.308619,196957387.88847846,0.13542117283594352,0.0,210924252.16788617,0.0,0.0,48716867.66610375,0.0,0.0,65159940.11498707,0.0,0.0,88175439.14937997,0.0,1382500000.0,21320.605566555627
37,4,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,6,0,2,4,10,3,7,7,5,5,6,3,0,10,4,2387801824.308619,106293784.88118687,0.13542117283594352,0.0,243779392.68309125,0.0,0.0,123613076.33425403,0.0,0.0,38191150.24818995,0.0,0.0,104882529.51006906,0.0,795000000.0,24874.039827648234
38,2,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,2,2,10,2,6,0,6,5,1,2,3,6,8,7,1,2392920673.5764785,185888538.1074085,0.16974770530198832,0.0,113454271.89419729,0.0,0.0,96005792.06789789,0.0,0.0,31262060.828727625,0.0,0.0,147731040.39030218,0.0,1003100000.0,17166.704512061908
39,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,6,4,8,4,1,7,3,3,4,8,4,4,2387801824.308619,66507014.9338145,1.1285097736328629,0.0,245056424.7695003,0.0,0.0,90104663.39403158,0.0,0.0,29664045.303329118,0.0,0.0,142086500.92877737,0.0,908600000.0,0.0
40,4,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,3,10,9,4,3,0,10,10,2,0,1,1,7,8,5,2387801824.308619,279453099.4786236,0.13542117283594352,0.0,108083458.32956028,0.0,0.0,149494730.55215088,0.0,0.0,12857587.774250694,0.0,0.0,166219914.9069785,0.0,1299600000.0,24874.039827648234
41,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,7,2,0,0,10,2,8,8,6,9,0,5,1,9,4,2387801824.308619,115272862.040791,0.13542117283594352,4397129.439176835,159442877.20111895,0.0003648840281336982,0.0,139819930.83368108,0.0,0.0,33121261.295656584,0.0,0.0,126672069.45656748,0.0,1153600000.0,21501.30986682735
42,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6,7,3,10,0,7,0,1,10,5,0,4,2,1,0,2387801824.308619,209532275.56374696,0.4062635185078306,0.0,202118567.8571397,0.0,0.0,66025173.075122476,0.0,0.0,22537573.22754236,0.0,0.0,54355764.74753119,0.0,466300000.0,10337.263304996668
43,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,2,1,3,6,5,1,6,2,4,7,4,4,9,1,9,2387801824.308619,118999454.50282377,0.4062635185078306,0.0,194071605.62081167,0.0,0.0,93063996.50592437,0.0,0.0,40558098.97898989,0.0,0.0,161316412.93582147,0.0,946900000.0,10337.263304996668
44,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,2,0,7,4,5,0,8,7,10,7,4,5,1,8,10,2387801824.308619,110130504.5881955,0.4062635185078306,0.0,121314835.77466118,0.0,0.0,155250726.16549444,0.0,0.0,42545877.69872474,0.0,0.0,153875894.2445637,0.0,1253300000.0,10337.263304996668
45,2,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,2,1,9,3,9,10,0,1,7,10,8,8,0,2387801824.308619,106351803.45458499,0.16927646604492944,0.0,198260388.55704483,0.0,0.0,100436499.7544393,0.0,0.0,47740519.5555398,0.0,0.0,111873290.89124909,0.0,1274800000.0,17161.47228368588
46,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,10,4,6,3,0,9,7,6,0,1,2,2,4,5,5,2387801824.308619,259249046.7661612,0.4062635185078306,0.0,147378844.74942005,0.0,0.0,73946120.41768885,0.0,0.0,22013110.966710176,0.0,0.0,124957038.67102736,0.0,1027900000.0,10337.263304996668
47,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,9,3,6,2,4,8,10,8,1,6,4,6,10,5,6,2387801824.308619,233359002.68889344,0.16927646604492944,1315764.169725362,199317326.67171943,0.00014322683667501574,0.0,133555110.37207937,0.0,0.0,42059880.16374436,0.0,0.0,176165924.03853014,0.0,822600000.0,17204.365262027386
48,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,5,5,2,6,5,8,5,5,5,2,5,2,6,0,2,2387801824.308619,169951219.49086463,0.13542117283594352,0.0,256346025.43426502,0.0,0.0,103163796.38124534,0.0,0.0,28446502.757554106,0.0,0.0,74011736.27191554,0.0,589200000.0,24874.039827648234
49,4,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,4,3,3,3,10,4,3,7,8,3,0,0,3,5,5,2387801824.308619,149728694.44354364,0.13542117283594352,0.0,240508848.75751102,0.0,0.0,114223384.47718057,0.0,0.0,8453407.696608048,0.0,0.0,118905483.65420318,0.0,1153600000.0,24874.039827648234
50,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,8,2,4,7,3,4,4,5,4,9,2,2,7,9,8,2387801824.308619,191999052.33774155,1.1285097736328629,0.0,208510939.35564178,0.0,0.0,95070908.9808432,0.0,0.0,38675796.47343463,0.0,0.0,194356009.83454365,0.0,964800000.0,0.0
51,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,2,5,1,5,8,7,0,10,1,1,6,9,10,5,2387801824.308619,130919728.8845366,0.4062635185078306,0.0,199116736.10355347,0.0,0.0,90160715.42553899,0.0,0.0,26318922.396294314,0.0,0.0,201278347.8730189,0.0,1031500000.0,10337.263304996668
52,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,7,3,3,5,10,2,5,9,0,6,0,3,5,3,2390647998.998408,158496200.4885197,0.40689236105087523,0.0,243771941.62594426,0.0,0.0,104344992.98933196,0.0,0.0,12586457.998778107,0.0,0.0,110629699.17569578,0.0,779400000.0,10339.015679549952
53,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,9,6,7,8,10,1,3,1,10,4,0,10,9,8,2387801824.308619,167421100.05585465,1.1285097736328629,0.0,340891836.3611574,0.0,0.0,68543533.15029672,0.0,0.0,33951203.666638665,0.0,0.0,224264668.9595555,0.0,1203000000.0,0.0
54,3,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,5,1,6,9,8,10,0,10,10,9,5,10,7,2387801824.308619,53972506.18695759,0.13542117283594352,0.0,220401489.45987925,0.0,0.0,95135680.33311044,0.0,0.0,84437764.05924752,0.0,0.0,178650759.35280943,0.0,702800000.0,21320.605566555627
55,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,5,7,7,10,4,0,8,2,2,8,10,3,0,1,5,2387801824.308619,236553880.5221526,1.1285097736328629,0.0,174192131.5184375,0.0,0.0,97309558.827019,0.0,0.0,58256877.124612965,0.0,0.0,62967163.32200457,0.0,1420800000.0,0.0
56,4,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,6,5,3,4,9,1,6,6,2,6,5,1,0,1,2,2387801824.308619,187947431.44764256,0.13542117283594352,0.0,215489707.55530125,0.0,0.0,102987279.67449452,0.0,0.0,35274716.461230814,0.0,0.0,53557815.768892445,0.0,1081800000.0,24874.039827648234
57,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,6,0,1,6,9,6,3,1,1,0,4,0,3,7,7,2390647998.998408,100714900.1874114,0.1356307870169584,0.0,285463994.18771136,0.0,0.0,69869514.91937588,0.0,0.0,9695195.36216505,0.0,0.0,141073708.86943716,0.0,613800000.0,21324.219839071775
58,4,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,10,0,1,5,3,3,5,9,8,4,1,7,9,8,9,2387801824.308619,140858582.2512416,0.13542117283594352,0.0,178602057.87410635,0.0,0.0,136516041.96608445,0.0,0.0,33795874.51261623,0.0,0.0,212722864.1420185,0.0,813700000.0,24874.039827648234
