,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR_Total_Costs,Expected_Evacuation_Costs
15,2,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,8,10,3,1,7,9,6,3,0,1,1,4,4,7,0.0,240291148.63466626,0.0,196630912.3580372,174005821.0085956,0.020954670726059013,1504297435.625143,123150552.29406703,0.3226154975286084,0.0,12857587.774250694,0.0,0.0,129378043.32938059,0.0,1146000000.0,62369.483749339866
16,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,6,5,4,4,0,2,6,2,9,10,9,5,8,6,7,0.0,195988468.25188863,0.0,32857443.24279763,102336429.85235605,0.009098757392998886,1482426770.4153612,111650604.2826975,0.7554369873398322,0.0,66732211.92516727,0.0,0.0,171895164.748927,0.0,1354900000.0,33936.00293089828
17,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,3,1,9,4,2,5,6,0,7,3,7,7,8,3,9,0.0,175983539.80449632,0.0,66133189.44014757,175016288.22731808,0.047163721407984444,1514462903.9300375,73264038.44066289,2.172384303023125,0.0,44184470.68063845,0.0,0.0,165039667.56460762,0.0,1012800000.0,0.0
18,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,5,10,8,1,2,5,1,10,10,4,10,4,1,4,10,0.0,292778571.1944082,0.0,431461810.6191217,148237545.19355452,0.10944806519308106,1524834512.832906,130011189.02626574,0.792895767528228,0.0,48530288.78386812,0.0,0.0,128374118.15513125,0.0,1103300000.0,43036.817959204134
19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,9,4,7,2,8,0,8,5,3,3,10,10,6,6,0,0.0,255469435.1909497,0.0,259764210.13321447,129745367.50214851,0.1701801171383131,1564100962.3381016,112417091.635077,2.2938857137415094,0.0,62549403.89664444,0.0,0.0,89542814.51096618,0.0,633400000.0,0.0
20,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7,6,0,1,7,7,3,2,10,7,5,9,10,6,3,0.0,144956226.29360634,0.0,311695473.5159103,209991277.7959833,0.20060793182749076,1535856127.672926,101020434.0018208,2.2301226270886225,0.0,55419981.25210799,0.0,0.0,166491725.83704364,0.0,583100000.0,0.0
21,2,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,6,3,6,10,3,6,2,2,9,7,1,10,3,7,39585795.16992027,112454988.58836943,0.002806323139435066,3811205.0504835346,269701951.5324855,0.0004035274454351562,1535406112.430853,87522215.84550698,0.3327392041283206,0.0,48262091.11671945,0.0,0.0,169049058.4003603,0.0,1139900000.0,55955.55566658862
22,4,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,6,3,1,9,7,5,7,8,8,9,0,5,3,4,0.0,148992572.8637129,0.0,236772312.61351416,233905402.69181755,0.017813373900385277,1487488829.4719694,125081353.63866486,0.2533153029806308,0.0,39848512.1960751,0.0,0.0,116251007.40722865,0.0,1164700000.0,91870.22179748806
23,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,6,9,2,1,2,2,1,3,0,2,2,10,7,3,6,0.0,226695830.90758127,0.0,445485308.42922765,129886219.76334889,0.11373357161166354,1496459820.3111944,45324187.55237766,0.7678825864004055,0.0,38490439.62920086,0.0,0.0,138949625.56974256,0.0,1216500000.0,43298.89792850157
24,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,8,9,0,3,5,5,9,8,6,0,6,8,5,2,1,0.0,187858418.11768985,0.0,156366986.30775756,191285353.95062754,0.10439496483393022,1543586472.477731,146647649.3282984,2.2415089283899974,0.0,32293439.297215313,0.0,0.0,100976099.9599088,0.0,923800000.0,0.0
25,2,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,7,7,4,4,6,4,1,6,4,7,9,1,2,10,218831264.05369392,192314896.29996094,0.015513424381388858,6703793.4693654105,200805772.16007388,0.0006748330965054113,1483612470.7972617,86765512.49201444,0.3152047727357067,0.0,52265697.52701596,0.0,0.0,117904389.57218012,0.0,1405200000.0,56903.4962706351
26,4,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,3,2,4,6,2,0,0,3,8,7,8,3,2,7,1,0.0,140098914.0797181,0.0,11065515.24277075,118427379.06875929,0.0009481433527094396,1530213981.0078053,65437350.27960723,0.2647831592071838,0.0,48635211.471941546,0.0,0.0,108721519.74943483,0.0,1262800000.0,80969.23559684248
27,2,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,6,4,1,3,6,4,3,6,5,0,7,6,3,7,4,0.0,165003760.8990737,0.0,72220081.96065536,193091855.26557928,0.007176094532244436,1486769767.5710983,97894021.5953229,0.31637633772267126,0.0,30185557.33409556,0.0,0.0,125937902.45636173,0.0,1374500000.0,57577.19015077968
28,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,10,7,5,10,2,3,6,10,2,8,1,5,3,10,10,0.0,286009295.66762054,0.0,0.0,231044557.17723298,0.0,1487537747.7238407,123438562.97843796,2.109804229957648,0.0,39356191.46334008,0.0,0.0,184740771.68148482,0.0,638600000.0,0.0
29,3,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,9,5,1,4,1,6,6,7,9,9,10,8,2,0,10,0.0,210627267.0003316,0.0,48578233.82657405,175232437.41754627,0.004275073956389084,1489381572.198372,136116555.4378444,0.253835430240762,0.0,76227587.92096189,0.0,0.0,89798677.82913977,0.0,569600000.0,70671.08840230347
30,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,10,6,3,5,8,6,5,4,8,3,5,3,10,4,8,0.0,252469985.30422038,0.0,18845177.75321269,257777205.63280445,0.004719180462590081,1494243400.0235538,110482394.19032484,0.7652295860569834,0.0,31756465.62997268,0.0,0.0,182455193.6680717,0.0,1293500000.0,33623.31405051521
31,2,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,2,3,1,5,4,10,7,5,1,9,5,8,7,9,5,0.0,121162359.81197041,0.0,14705217.624292742,257197962.86917984,0.0015394056947634013,1491718240.7620058,101036232.36482415,0.31796764574324143,0.0,58905746.27364333,0.0,0.0,174177878.25468642,0.0,1166400000.0,55661.01462320601
32,3,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,2,4,4,1,10,3,8,9,5,9,3,0,4,9,7,0.0,146964228.41702226,0.0,299734866.1415329,210407219.44644904,0.022716268856103804,1494659901.9663234,141402055.53142047,0.25546668055683563,0.0,29582406.110525247,0.0,0.0,162531938.5838319,0.0,1039100000.0,81503.09316067593
33,4,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,6,0,5,0,1,3,7,0,7,3,7,3,7,9,0,0.0,126745040.65873201,0.0,497075947.82427895,87722647.49511826,0.042026724158457776,1482028234.806563,77517373.55736606,0.2516941871992288,0.0,36056768.06702294,0.0,0.0,111391319.54155913,0.0,1336200000.0,108033.65398689879
34,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,7,9,6,10,0,3,7,10,8,8,2,1,8,6,39585795.16992027,176012213.0647474,0.018708820929567105,3034796.75864114,187800350.68421805,0.002141284919512318,1519253585.3621037,123920779.38733923,2.1817536728994917,0.0,49737457.28948915,0.0,0.0,129651363.06280118,0.0,928200000.0,0.0
35,4,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,6,4,0,6,0,0,0,1,3,5,2,6,0,2,7,0.0,119252509.8856793,0.0,18328100.823377866,66045103.44010488,0.0018300555713142706,1489946404.290035,45324187.55237766,0.25382621027244545,0.0,35666063.36272972,0.0,0.0,74843606.29614219,0.0,1554000000.0,80979.14954946883
36,3,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,6,2,4,1,7,4,3,1,3,2,10,7,7,6,3,0.0,168897725.9290959,0.0,308273801.21885073,183879831.3531444,0.02368407163886584,1518405703.7196264,74329095.23221701,0.2625181692278568,0.0,50477397.19011988,0.0,0.0,142122692.52020282,0.0,1024800000.0,82051.36892845132
37,4,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,4,4,0,1,9,5,2,0,2,2,7,3,8,8,10,0.0,102578836.07266891,0.0,240686321.14689535,214447107.50511172,0.018254284796394727,1488785316.5030136,45876507.22344398,0.2537037702296427,0.0,34023376.16916589,0.0,0.0,211465475.07636937,0.0,1215000000.0,92034.59531889713
38,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,3,1,2,7,3,8,8,9,5,0,2,7,0,1,9,0.0,121068252.05857566,0.0,0.0,247578858.2118147,0.0,1489010171.4151793,141402055.53142047,2.1131168096291733,0.0,22585050.269750636,0.0,0.0,79966167.72241855,0.0,1201300000.0,0.0
39,3,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,7,5,0,10,0,0,0,9,4,9,3,2,10,7,2,0.0,136422954.7271911,0.0,0.0,99525397.17141615,0.0,1493259467.8781323,76335526.52592039,0.2547296347030129,0.0,40555642.70109393,0.0,0.0,168842565.2476131,0.0,779400000.0,68561.68007482338
40,2,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,2,1,1,4,3,10,1,2,4,9,9,9,0,5,4,0.0,108385078.12519547,0.0,82526942.70940077,233999186.55080587,0.008658621345370043,1552241964.3742628,72428199.88868275,0.33868946475046957,0.0,75914620.30614576,0.0,0.0,76159688.97366215,0.0,1359400000.0,58498.087321946055
41,4,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,9,7,5,2,4,4,5,3,10,6,4,4,9,0.0,157698046.7589441,0.0,1302905.4286398648,212561147.23340675,0.00011199301372431338,1491122211.9416502,94284526.09311262,0.2541469338294951,0.0,50480261.756332815,0.0,0.0,141049552.80928886,0.0,813700000.0,80024.25279690896
42,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2,6,1,9,4,0,8,1,1,1,6,2,3,4,1,772199892.9819479,144970731.54380167,0.04381071362557304,0.0,162191618.0352621,0.0,1490956958.5700839,91311506.57453342,0.2542760019595383,0.0,28613615.978493378,0.0,0.0,98944592.5665866,0.0,400400000.0,75431.14901978108
43,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,9,6,7,2,0,10,6,8,8,3,8,5,7,6,2,0.0,280213592.4252528,0.0,256063823.32272872,149261759.37043905,0.0670741545621908,1484503985.9278667,136691479.49347395,0.7572870566533862,0.0,42288997.521535516,0.0,0.0,137830333.23595846,0.0,1251600000.0,39174.904502259444
44,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,2,2,9,2,4,10,9,10,5,4,6,8,2,8,0,0.0,174629653.72048903,0.0,152385335.81682453,221641156.7456553,0.0361384921688777,1488656528.6604304,154964794.16276005,0.760987129177076,0.0,46634054.565197766,0.0,0.0,79410612.48799065,0.0,1166400000.0,36387.958267248076
45,3,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,3,4,0,6,4,1,6,2,9,8,2,6,3,10,4,0.0,95213987.28559849,0.0,4205787.846751875,184839663.22206262,0.0003560128593367025,1487947769.5088234,111650604.2826975,0.25329061920801393,0.0,43314884.2368328,0.0,0.0,146357415.07035428,0.0,2015900000.0,68677.5414390486
46,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,7,7,6,6,9,7,2,10,7,3,6,5,8,1,771233234.4490082,154345864.93625224,0.05467440182634484,1283013.8396797085,281524539.4280717,0.00013581858382970556,1512700238.2708733,122094886.35989553,0.3253874879455564,0.0,42569301.93622105,0.0,0.0,132757423.25692378,0.0,577200000.0,60945.96626525333
47,4,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2,9,0,0,7,5,7,6,8,6,2,9,3,6,5,0.0,128446235.06223166,0.0,298817470.89894295,148478841.59446153,0.02261193655364346,1493398578.216044,131653907.21133444,0.25508819757057466,0.0,45295816.60173038,0.0,0.0,124523735.82010275,0.0,581600000.0,95059.79168449086
48,2,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,5,8,5,8,2,7,5,3,2,7,4,10,6,5,1,0.0,227765248.2561342,0.0,0.0,239893915.8093287,0.0,1541145412.850303,86427363.44892766,0.33469384547591524,0.0,56026952.639348716,0.0,0.0,121375143.46488896,0.0,891600000.0,55593.10532379557
49,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,10,5,10,8,9,4,0,3,2,4,3,10,2,0,8,0.0,328067123.461619,0.0,1336669.51787375,293487859.55328906,0.00035297760503050864,1567602090.3145204,48716867.66610375,0.8247582605808996,0.0,45154113.8466344,0.0,0.0,79410612.48799065,0.0,1018700000.0,33648.87380030232
50,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,7,0,7,7,7,10,4,3,2,10,6,2,5,6,9,0.0,154345864.93625224,0.0,1309658.2464866412,325375121.84417033,0.00033937875394445373,1493259467.8781323,82128181.6907775,0.7641889041090387,0.0,50548799.92278901,0.0,0.0,161182105.763465,0.0,1130400000.0,33267.80860094782
51,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,9,9,1,4,4,8,2,2,2,0,0,8,9,3,22634484.197095435,200635768.54993573,0.003851058783818641,251893744.59516832,156546813.8713212,0.05839173460066386,1487597010.801513,97309558.827019,0.7600447563636687,0.0,7332080.219521779,0.0,0.0,171691759.86492085,0.0,1081800000.0,38629.861973480896
52,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,2,2,4,3,8,10,9,4,8,0,0,10,4,8,10,0.0,131830879.86908723,0.0,72220081.96065536,281768759.2196196,0.0478406302149629,1487488829.4719694,134043313.31956595,2.1109608581719237,0.0,20384338.443195168,0.0,0.0,175879835.578004,0.0,1164700000.0,0.0
53,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,4,10,6,2,3,4,3,7,4,7,9,5,8,8,7,0.0,253822708.99971867,0.0,154555806.8932623,157106440.80131105,0.10216146788421873,1486118611.1277192,98996255.28181714,2.107561582811624,0.0,56165405.53860082,0.0,0.0,187527874.33888078,0.0,1459100000.0,0.0
54,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,10,5,5,0,1,10,2,2,6,5,7,5,7,4,9,0.0,259975439.70655304,0.0,479493356.8475077,141171387.10255384,0.1209405616887719,1485860037.2623336,81792030.41691214,0.7585070758864938,0.0,44504993.850432724,0.0,0.0,163285194.01450378,0.0,485000000.0,44402.25812968917
55,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,9,0,4,2,2,5,7,8,1,9,3,6,6,7,0,0.0,150007532.07027638,0.0,221114506.8856227,156569374.12950498,0.1512196622408065,1487617531.646882,114995173.35953592,2.1113308707892458,0.0,48419376.973189384,0.0,0.0,94338185.77629063,0.0,1045200000.0,0.0
56,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,3,9,5,8,1,7,4,3,1,3,9,10,0,4,4,0.0,217374199.5335608,0.0,0.0,230520386.38246146,0.0,1489010171.4151793,79764188.2348486,2.1131168096291733,0.0,59029092.69727686,0.0,0.0,71555540.28476302,0.0,983500000.0,0.0
57,4,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,4,2,10,6,10,7,0,1,1,4,3,2,4,8,9,0.0,206812690.61373156,0.0,7210038.351038796,313308584.9380702,0.0006100185237714235,1490292745.4533556,41292219.28177295,0.2539307194825363,0.0,28640895.65434783,0.0,0.0,168303079.6125885,0.0,1203000000.0,80296.3621229458
58,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,9,6,3,6,1,7,8,2,2,10,9,2,6,9,0,0.0,237427471.17766637,0.0,8257786.4099825015,205588506.2755974,0.002188557860474969,1493092430.6292439,97309558.827019,0.7640647225971867,0.0,59656977.44295041,0.0,0.0,105251142.62461421,0.0,1166400000.0,33410.53142511336
59,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,6,8,10,10,7,3,5,6,4,0,2,5,2,5,1,0.0,306290514.29186296,0.0,0.0,286818816.4847733,0.0,1606513687.349224,104150984.01288462,0.28546186489188735,0.0,19170235.12681486,0.0,0.0,98480404.25731054,0.0,812900000.0,81385.77098214361
60,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,8,0,8,3,8,4,9,6,0,7,2,0,9,8,7,0.0,176128314.20074078,0.0,81673961.11373958,214958180.26367247,0.01951921911716479,1489280554.1168835,83094838.64670125,0.7615577929971356,0.0,23537919.412238494,0.0,0.0,196930117.12676758,0.0,825700000.0,34886.52063915512
61,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,5,8,2,9,2,2,4,1,6,1,0,2,9,8,6,0.0,201891101.1795513,0.0,0.0,209894617.06344622,0.0,1494988242.0256715,86765512.49201444,2.1266916110057443,0.0,13903423.98391871,0.0,0.0,189990468.570464,0.0,351800000.0,0.0
62,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,10,1,8,5,10,6,1,6,0,10,7,8,5,6,0.0,178366741.62532926,0.0,0.0,313049284.64359426,0.0,1487537747.7238407,95956663.8169568,0.7595295227847535,0.0,40341224.33931139,0.0,0.0,158784658.97306657,0.0,1074200000.0,33212.70639470109
63,2,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,6,3,7,6,2,1,3,2,2,5,1,6,1,5,2,0.0,204654034.25669515,0.0,11036744.331672529,168467045.59671876,0.0011791438811262357,1519498813.831747,74939991.39165352,0.3273430574643411,0.0,33943628.99966277,0.0,0.0,96705227.21019611,0.0,795000000.0,55771.665333201556
64,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,5,5,3,5,3,2,5,3,1,5,10,1,8,5,6,0.0,176998714.00410607,0.0,12930663.268779423,172028317.80878067,0.00900291988117594,1489092293.0657542,83982590.31387958,2.113599203208435,0.0,45645158.26578836,0.0,0.0,158784658.97306657,0.0,1592300000.0,0.0
65,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,6,1,6,4,8,6,7,9,9,8,3,6,5,0,5,0.0,177532123.52496576,0.0,46845578.894778006,245171272.26602507,0.0047956972331804236,1503148601.0862436,155116947.64961433,0.32203737420013556,0.0,45383863.52386017,0.0,0.0,80062858.44864091,0.0,442300000.0,56836.74055573841
66,4,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,10,6,8,8,10,3,4,8,0,7,3,9,6,5,4,0.0,310687340.726316,0.0,1336669.51787375,299090316.1004832,0.00011765920167683623,1577163681.9843967,69051880.14680123,0.27750819597260057,0.0,50346299.58309312,0.0,0.0,133444280.33469805,0.0,629400000.0,81085.94165214339
67,4,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,2,4,5,10,6,9,7,7,3,6,3,2,6,1,2,0.0,154456759.19007495,0.0,0.0,346001607.829931,0.0,1492422634.7849994,116249574.74914324,0.25450139558407947,0.0,32849061.76758905,0.0,0.0,105794085.12385008,0.0,1471100000.0,79978.37973745799
68,3,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,10,5,0,9,9,1,3,6,2,2,7,3,6,5,7,0.0,170633165.41210634,0.0,0.0,281782860.2828789,0.0,1514878829.961802,88922169.59838012,0.26062333382599395,0.0,34023376.16916589,0.0,0.0,149097290.20372722,0.0,966500000.0,68788.74879451835
69,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,5,8,10,2,6,6,4,4,0,10,7,6,1,4,0,0.0,291431529.625129,0.0,146797017.73976374,199867251.7276947,0.09524809183985329,1489834013.2096791,56604892.31464201,2.1168278553452247,0.0,62624166.80646288,0.0,0.0,59554855.274964996,0.0,872000000.0,0.0
70,4,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,6,5,3,2,9,5,8,10,0,3,3,7,8,3,0.0,126745040.65873201,0.0,93011870.86235227,201657078.60396105,0.007737930928198983,1487059060.1157079,141337876.3755322,0.2531879437755391,0.0,17803345.000196747,0.0,0.0,155749708.72012368,0.0,1555700000.0,84618.85253242047
71,2,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,4,5,7,7,9,6,0,4,10,5,9,0,4,4,3,0.0,201783459.3101869,0.0,1309658.2464866412,300232072.25923526,0.00014140781414352242,1493259467.8781323,76978742.45300277,0.31841204337876616,0.0,32532068.434506934,0.0,0.0,111267277.73695117,0.0,997200000.0,55229.760372667275
